FECHA_ACCIDENTE,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,CANT_HERIDOS_EN _SITIO_ACCIDENTE,CANT_MUERTOS_EN _SITIO_ACCIDENTE,CANTIDAD_ACCIDENTES,CALLE_NUMERO
01/01/2015 12:00:00 AM,Con heridos,Choque,2,0,1,64
01/01/2015 12:00:00 AM,Solo daños,Choque,0,0,1,8
01/01/2015 12:00:00 AM,Con heridos,Choque,2,0,1,61
01/01/2015 12:00:00 AM,Con heridos,Atropello,1,0,1,51
01/01/2015 12:00:00 AM,Solo daños,Choque,0,0,1,17
01/01/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/01/2015 12:00:00 AM,Solo daños,Choque,0,0,1,17
01/02/2015 12:00:00 AM,Solo daños,Choque,0,0,1,78
01/02/2015 12:00:00 AM,Solo daños,Choque,0,0,1,74
01/02/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/02/2015 12:00:00 AM,Solo daños,Choque,0,0,1,32
01/02/2015 12:00:00 AM,Con muertos,Atropello,0,1,1,52
01/02/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/02/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/02/2015 12:00:00 AM,Solo daños,Choque,0,0,1,3
01/02/2015 12:00:00 AM,Solo daños,Choque,0,0,1,3
01/02/2015 12:00:00 AM,Solo daños,Choque,0,0,1,40
01/02/2015 12:00:00 AM,Solo daños,Choque,0,0,1,42
01/02/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/02/2015 12:00:00 AM,Solo daños,Choque,0,0,1,65
01/03/2015 12:00:00 AM,Solo daños,Choque,0,0,1,50
01/03/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/03/2015 12:00:00 AM,Solo daños,Choque,0,0,1,5
01/03/2015 12:00:00 AM,Solo daños,Choque,0,0,1,46
01/03/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/03/2015 12:00:00 AM,Solo daños,Choque,0,0,1,47
01/03/2015 12:00:00 AM,Solo daños,Choque,0,0,1,63
01/03/2015 12:00:00 AM,Solo daños,Choque,0,0,1,44
01/03/2015 12:00:00 AM,Solo daños,Choque,0,0,1,70
01/03/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/03/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/04/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/04/2015 12:00:00 AM,Con heridos,Choque,1,0,1,5
01/04/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/04/2015 12:00:00 AM,Solo daños,Choque,0,0,1,45
01/04/2015 12:00:00 AM,Solo daños,Choque,0,0,1,60
01/04/2015 12:00:00 AM,Solo daños,Choque,0,0,1,18
01/04/2015 12:00:00 AM,Solo daños,Choque,0,0,1,10
01/05/2015 12:00:00 AM,Solo daños,Choque,0,0,1,37
01/05/2015 12:00:00 AM,Solo daños,Choque,0,0,1,34
01/05/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/05/2015 12:00:00 AM,Con heridos,Choque,1,0,1,78
01/05/2015 12:00:00 AM,Solo daños,Choque,0,0,1,19
01/05/2015 12:00:00 AM,Solo daños,Choque,0,0,1,31
01/05/2015 12:00:00 AM,Solo daños,Choque,0,0,1,51
01/05/2015 12:00:00 AM,Solo daños,Choque,0,0,1,37
01/05/2015 12:00:00 AM,Solo daños,Choque,0,0,1,4
01/05/2015 12:00:00 AM,Solo daños,Choque,0,0,1,70
01/05/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/05/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/05/2015 12:00:00 AM,Con heridos,Choque,1,0,1,29
01/05/2015 12:00:00 AM,Solo daños,Choque,0,0,1,69
01/06/2015 12:00:00 AM,Solo daños,Choque,0,0,1,83
01/06/2015 12:00:00 AM,Solo daños,Choque,0,0,1,51
01/06/2015 12:00:00 AM,Solo daños,Choque,0,0,1,1
01/06/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/06/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/06/2015 12:00:00 AM,Solo daños,Choque,0,0,1,16
01/06/2015 12:00:00 AM,Con heridos,Choque,1,0,1,30
01/06/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/06/2015 12:00:00 AM,Solo daños,Choque,0,0,1,26
01/06/2015 12:00:00 AM,Solo daños,Choque,0,0,1,47
01/06/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/06/2015 12:00:00 AM,Solo daños,Otro,0,0,1,16
01/07/2015 12:00:00 AM,Solo daños,Choque,0,0,1,14
01/07/2015 12:00:00 AM,Con heridos,Choque,1,0,1,58
01/07/2015 12:00:00 AM,Solo daños,Choque,0,0,1,31
01/07/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/07/2015 12:00:00 AM,Con heridos,Choque,2,0,1,30
01/07/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/07/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/07/2015 12:00:00 AM,Solo daños,Choque,0,0,1,22
01/07/2015 12:00:00 AM,Solo daños,Choque,0,0,1,71
01/07/2015 12:00:00 AM,Solo daños,Choque,0,0,1,43
01/07/2015 12:00:00 AM,Solo daños,Choque,0,0,1,42
01/07/2015 12:00:00 AM,Solo daños,Choque,0,0,1,50
01/07/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/07/2015 12:00:00 AM,Con heridos,Volcamiento,2,0,1,15
01/07/2015 12:00:00 AM,Con heridos,Choque,2,0,1,34
01/07/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/08/2015 12:00:00 AM,Solo daños,Choque,0,0,1,73
01/08/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/08/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/08/2015 12:00:00 AM,Solo daños,Choque,0,0,1,33
01/08/2015 12:00:00 AM,Con heridos,Choque,1,0,1,28
01/08/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/08/2015 12:00:00 AM,Solo daños,Choque,0,0,1,9
01/08/2015 12:00:00 AM,Solo daños,Choque,0,0,1,61
01/08/2015 12:00:00 AM,Solo daños,Choque,0,0,1,29
01/08/2015 12:00:00 AM,Solo daños,Choque,0,0,1,32
01/08/2015 12:00:00 AM,Con heridos,Choque,1,0,1,75
01/08/2015 12:00:00 AM,Solo daños,Choque,0,0,1,68
01/08/2015 12:00:00 AM,Con heridos,Choque,1,0,1,30
01/08/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/09/2015 12:00:00 AM,Solo daños,Choque,0,0,1,34
01/09/2015 12:00:00 AM,Solo daños,Choque,0,0,1,62
01/09/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/09/2015 12:00:00 AM,Solo daños,Choque,0,0,1,74
01/09/2015 12:00:00 AM,Solo daños,Choque,0,0,1,29
01/09/2015 12:00:00 AM,Solo daños,Choque,0,0,1,6
01/09/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/09/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/09/2015 12:00:00 AM,Solo daños,Choque,0,0,1,80
01/09/2015 12:00:00 AM,Solo daños,Choque,0,0,1,10
01/09/2015 12:00:00 AM,Solo daños,Choque,0,0,1,45
01/09/2015 12:00:00 AM,Solo daños,Choque,0,0,1,26
01/10/2015 12:00:00 AM,Con heridos,Choque,2,0,1,30
01/10/2015 12:00:00 AM,Solo daños,Choque,0,0,1,26
01/10/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/10/2015 12:00:00 AM,Solo daños,Choque,0,0,1,4
01/10/2015 12:00:00 AM,Con heridos,Atropello,2,0,1,30
01/10/2015 12:00:00 AM,Solo daños,Choque,0,0,1,68
01/10/2015 12:00:00 AM,Solo daños,Choque,0,0,1,60
01/10/2015 12:00:00 AM,Con heridos,Choque,2,0,1,30
01/10/2015 12:00:00 AM,Solo daños,Choque,0,0,1,78
01/10/2015 12:00:00 AM,Con heridos,Atropello,1,0,1,30
01/10/2015 12:00:00 AM,Solo daños,Choque,0,0,1,46
01/10/2015 12:00:00 AM,Solo daños,Choque,0,0,1,77
01/10/2015 12:00:00 AM,Solo daños,Choque,0,0,1,39
01/10/2015 12:00:00 AM,Solo daños,Choque,0,0,1,53
01/10/2015 12:00:00 AM,Solo daños,Choque,0,0,1,31
01/11/2015 12:00:00 AM,Solo daños,Choque,0,0,1,74
01/11/2015 12:00:00 AM,Solo daños,Choque,0,0,1,9
01/11/2015 12:00:00 AM,Solo daños,Choque,0,0,1,33
01/11/2015 12:00:00 AM,Solo daños,Choque,0,0,1,9
01/11/2015 12:00:00 AM,Solo daños,Choque,0,0,1,58
01/11/2015 12:00:00 AM,Solo daños,Choque,0,0,1,5
01/11/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/11/2015 12:00:00 AM,Con heridos,Choque,2,0,1,7
01/11/2015 12:00:00 AM,Solo daños,Choque,0,0,1,59
01/11/2015 12:00:00 AM,Solo daños,Choque,0,0,1,84
01/12/2015 12:00:00 AM,Con heridos,Choque,1,0,1,51
01/12/2015 12:00:00 AM,Con heridos,Choque,4,0,1,3
01/12/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/12/2015 12:00:00 AM,Solo daños,Choque,0,0,1,74
01/12/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/12/2015 12:00:00 AM,Solo daños,Choque,0,0,1,58
01/12/2015 12:00:00 AM,Solo daños,Choque,0,0,1,45
01/12/2015 12:00:00 AM,Solo daños,Choque,0,0,1,79
01/12/2015 12:00:00 AM,Solo daños,Choque,0,0,1,20
01/12/2015 12:00:00 AM,Solo daños,Choque,0,0,1,17
01/13/2015 12:00:00 AM,Solo daños,Choque,0,0,1,50
01/13/2015 12:00:00 AM,Solo daños,Choque,0,0,1,3
01/13/2015 12:00:00 AM,Solo daños,Choque,0,0,1,1
01/13/2015 12:00:00 AM,Solo daños,Choque,0,0,1,82
01/13/2015 12:00:00 AM,Solo daños,Choque,0,0,1,33
01/13/2015 12:00:00 AM,Solo daños,Choque,0,0,1,82
01/13/2015 12:00:00 AM,Solo daños,Choque,0,0,1,27
01/13/2015 12:00:00 AM,Con heridos,Caida Ocupante,1,0,1,41
01/13/2015 12:00:00 AM,Solo daños,Choque,0,0,1,20
01/13/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/13/2015 12:00:00 AM,Con heridos,Caida Ocupante,1,0,1,30
01/13/2015 12:00:00 AM,Con heridos,Atropello,1,0,1,30
01/14/2015 12:00:00 AM,Solo daños,Choque,0,0,1,55
01/14/2015 12:00:00 AM,Solo daños,Choque,0,0,1,3
01/14/2015 12:00:00 AM,Solo daños,Choque,0,0,1,74
01/14/2015 12:00:00 AM,Solo daños,Choque,0,0,1,71
01/14/2015 12:00:00 AM,Solo daños,Choque,0,0,1,45
01/14/2015 12:00:00 AM,Con heridos,Choque,2,0,1,55
01/14/2015 12:00:00 AM,Solo daños,Choque,0,0,1,22
01/15/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/15/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/15/2015 12:00:00 AM,Solo daños,Choque,0,0,1,52
01/15/2015 12:00:00 AM,Con heridos,Atropello,2,0,1,28
01/15/2015 12:00:00 AM,Solo daños,Choque,0,0,1,52
01/15/2015 12:00:00 AM,Solo daños,Choque,0,0,1,40
01/15/2015 12:00:00 AM,Solo daños,Choque,0,0,1,2
01/15/2015 12:00:00 AM,Solo daños,Choque,0,0,1,57
01/15/2015 12:00:00 AM,Con heridos,Choque,2,0,1,10
01/15/2015 12:00:00 AM,Solo daños,Choque,0,0,1,79
01/15/2015 12:00:00 AM,Solo daños,Choque,0,0,1,22
01/15/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/15/2015 12:00:00 AM,Solo daños,Choque,0,0,1,66
01/15/2015 12:00:00 AM,Solo daños,Choque,0,0,1,6
01/15/2015 12:00:00 AM,Solo daños,Choque,0,0,1,28
01/15/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/15/2015 12:00:00 AM,Solo daños,Otro,0,0,1,30
01/15/2015 12:00:00 AM,Solo daños,Choque,0,0,1,32
01/16/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/16/2015 12:00:00 AM,Solo daños,Choque,0,0,1,73
01/16/2015 12:00:00 AM,Solo daños,Choque,0,0,1,75
01/16/2015 12:00:00 AM,Solo daños,Choque,0,0,1,83
01/16/2015 12:00:00 AM,Solo daños,Choque,0,0,1,55
01/16/2015 12:00:00 AM,Solo daños,Choque,0,0,1,41
01/16/2015 12:00:00 AM,Solo daños,Choque,0,0,1,81
01/16/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/16/2015 12:00:00 AM,Solo daños,Choque,0,0,1,65
01/16/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/16/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/16/2015 12:00:00 AM,Solo daños,Choque,0,0,1,34
01/16/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/16/2015 12:00:00 AM,Solo daños,Choque,0,0,1,53
01/16/2015 12:00:00 AM,Con heridos,Choque,2,0,1,32
01/16/2015 12:00:00 AM,Solo daños,Choque,0,0,1,3
01/16/2015 12:00:00 AM,Con heridos,Atropello,2,0,1,30
01/16/2015 12:00:00 AM,Solo daños,Choque,0,0,1,81
01/17/2015 12:00:00 AM,Solo daños,Choque,0,0,1,58
01/17/2015 12:00:00 AM,Solo daños,Choque,0,0,1,80
01/17/2015 12:00:00 AM,Solo daños,Choque,0,0,1,42
01/17/2015 12:00:00 AM,Solo daños,Choque,0,0,1,13
01/17/2015 12:00:00 AM,Solo daños,Choque,0,0,1,45
01/17/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/17/2015 12:00:00 AM,Solo daños,Choque,0,0,1,52
01/17/2015 12:00:00 AM,Solo daños,Choque,0,0,1,62
01/17/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/17/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/17/2015 12:00:00 AM,Con heridos,Choque,3,0,1,30
01/17/2015 12:00:00 AM,Solo daños,Choque,0,0,1,48
01/17/2015 12:00:00 AM,Solo daños,Choque,0,0,1,32
01/17/2015 12:00:00 AM,Solo daños,Choque,0,0,1,36
01/17/2015 12:00:00 AM,Solo daños,Choque,0,0,1,74
01/17/2015 12:00:00 AM,Solo daños,Choque,0,0,1,22
01/17/2015 12:00:00 AM,Solo daños,Choque,0,0,1,24
01/17/2015 12:00:00 AM,Solo daños,Choque,0,0,1,17
01/18/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/18/2015 12:00:00 AM,Solo daños,Choque,0,0,1,6
01/18/2015 12:00:00 AM,Solo daños,Choque,0,0,1,67
01/18/2015 12:00:00 AM,Solo daños,Choque,0,0,1,16
01/18/2015 12:00:00 AM,Con heridos,Atropello,2,0,1,30
01/18/2015 12:00:00 AM,Con heridos,Choque,1,0,1,30
01/18/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/19/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/19/2015 12:00:00 AM,Solo daños,Choque,0,0,1,41
01/19/2015 12:00:00 AM,Solo daños,Choque,0,0,1,42
01/19/2015 12:00:00 AM,Solo daños,Choque,0,0,1,5
01/19/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/19/2015 12:00:00 AM,Solo daños,Choque,0,0,1,84
01/19/2015 12:00:00 AM,Solo daños,Choque,0,0,1,58
01/19/2015 12:00:00 AM,Solo daños,Choque,0,0,1,15
01/19/2015 12:00:00 AM,Solo daños,Choque,0,0,1,72
01/19/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/19/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/19/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/19/2015 12:00:00 AM,Solo daños,Choque,0,0,1,65
01/20/2015 12:00:00 AM,Solo daños,Choque,0,0,1,72
01/20/2015 12:00:00 AM,Solo daños,Choque,0,0,1,12
01/20/2015 12:00:00 AM,Solo daños,Choque,0,0,1,58
01/20/2015 12:00:00 AM,Solo daños,Choque,0,0,1,81
01/20/2015 12:00:00 AM,Solo daños,Choque,0,0,1,44
01/20/2015 12:00:00 AM,Solo daños,Choque,0,0,1,50
01/20/2015 12:00:00 AM,Solo daños,Choque,0,0,1,17
01/20/2015 12:00:00 AM,Con heridos,Choque,2,0,1,30
01/20/2015 12:00:00 AM,Solo daños,Choque,0,0,1,27
01/20/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/20/2015 12:00:00 AM,Con heridos,Choque,2,0,1,38
01/20/2015 12:00:00 AM,Con heridos,Choque,1,0,1,30
01/20/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/20/2015 12:00:00 AM,Solo daños,Choque,0,0,1,14
01/20/2015 12:00:00 AM,Solo daños,Choque,0,0,1,65
01/20/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/21/2015 12:00:00 AM,Solo daños,Choque,0,0,1,7
01/21/2015 12:00:00 AM,Solo daños,Choque,0,0,1,80
01/21/2015 12:00:00 AM,Solo daños,Choque,0,0,1,43
01/21/2015 12:00:00 AM,Solo daños,Choque,0,0,1,45
01/21/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/21/2015 12:00:00 AM,Solo daños,Choque,0,0,1,24
01/21/2015 12:00:00 AM,Solo daños,Choque,0,0,1,13
01/21/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/21/2015 12:00:00 AM,Solo daños,Choque,0,0,1,78
01/21/2015 12:00:00 AM,Con muertos,Atropello,0,1,1,43
01/21/2015 12:00:00 AM,Solo daños,Choque,0,0,1,74
01/21/2015 12:00:00 AM,Solo daños,Choque,0,0,1,7
01/21/2015 12:00:00 AM,Solo daños,Choque,0,0,1,32
01/21/2015 12:00:00 AM,Con heridos,Atropello,1,0,1,27
01/21/2015 12:00:00 AM,Solo daños,Choque,0,0,1,55
01/21/2015 12:00:00 AM,Solo daños,Choque,0,0,1,23
01/21/2015 12:00:00 AM,Solo daños,Choque,0,0,1,19
01/21/2015 12:00:00 AM,Solo daños,Choque,0,0,1,72
01/22/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/22/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/22/2015 12:00:00 AM,Solo daños,Choque,0,0,1,33
01/22/2015 12:00:00 AM,Solo daños,Choque,0,0,1,60
01/22/2015 12:00:00 AM,Con heridos,Atropello,2,0,1,12
01/22/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/22/2015 12:00:00 AM,Solo daños,Choque,0,0,1,26
01/22/2015 12:00:00 AM,Solo daños,Choque,0,0,1,45
01/22/2015 12:00:00 AM,Solo daños,Choque,0,0,1,66
01/22/2015 12:00:00 AM,Solo daños,Choque,0,0,1,2
01/22/2015 12:00:00 AM,Solo daños,Choque,0,0,1,64
01/22/2015 12:00:00 AM,Solo daños,Choque,0,0,1,40
01/22/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/22/2015 12:00:00 AM,Solo daños,Choque,0,0,1,53
01/22/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/22/2015 12:00:00 AM,Solo daños,Choque,0,0,1,74
01/22/2015 12:00:00 AM,Solo daños,Choque,0,0,1,40
01/23/2015 12:00:00 AM,Solo daños,Choque,0,0,1,18
01/23/2015 12:00:00 AM,Solo daños,Choque,0,0,1,35
01/23/2015 12:00:00 AM,Solo daños,Choque,0,0,1,51
01/23/2015 12:00:00 AM,Solo daños,Choque,0,0,1,7
01/23/2015 12:00:00 AM,Solo daños,Choque,0,0,1,73
01/23/2015 12:00:00 AM,Solo daños,Choque,0,0,1,23
01/23/2015 12:00:00 AM,Solo daños,Choque,0,0,1,59
01/23/2015 12:00:00 AM,Solo daños,Choque,0,0,1,80
01/23/2015 12:00:00 AM,Solo daños,Choque,0,0,1,1
01/23/2015 12:00:00 AM,Solo daños,Choque,0,0,1,55
01/23/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/23/2015 12:00:00 AM,Solo daños,Choque,0,0,1,71
01/24/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/24/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/24/2015 12:00:00 AM,Solo daños,Choque,0,0,1,43
01/24/2015 12:00:00 AM,Solo daños,Choque,0,0,1,70
01/24/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/24/2015 12:00:00 AM,Solo daños,Choque,0,0,1,60
01/24/2015 12:00:00 AM,Solo daños,Choque,0,0,1,27
01/24/2015 12:00:00 AM,Solo daños,Choque,0,0,1,41
01/24/2015 12:00:00 AM,Solo daños,Choque,0,0,1,3
01/24/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/24/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/24/2015 12:00:00 AM,Solo daños,Choque,0,0,1,17
01/24/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/24/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/24/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/25/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/25/2015 12:00:00 AM,Con heridos,Choque,5,0,1,30
01/25/2015 12:00:00 AM,Solo daños,Choque,0,0,1,19
01/25/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/25/2015 12:00:00 AM,Solo daños,Choque,0,0,1,4
01/25/2015 12:00:00 AM,Solo daños,Choque,0,0,1,62
01/26/2015 12:00:00 AM,Solo daños,Choque,0,0,1,53
01/26/2015 12:00:00 AM,Con heridos,Choque,1,0,1,22
01/26/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/26/2015 12:00:00 AM,Solo daños,Choque,0,0,1,78
01/26/2015 12:00:00 AM,Solo daños,Choque,0,0,1,22
01/26/2015 12:00:00 AM,Solo daños,Choque,0,0,1,68
01/26/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/26/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/26/2015 12:00:00 AM,Solo daños,Choque,0,0,1,38
01/26/2015 12:00:00 AM,Con heridos,Choque,1,0,1,42
01/26/2015 12:00:00 AM,Solo daños,Choque,0,0,1,84
01/26/2015 12:00:00 AM,Solo daños,Choque,0,0,1,24
01/26/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/26/2015 12:00:00 AM,Solo daños,Choque,0,0,1,70
01/26/2015 12:00:00 AM,Solo daños,Choque,0,0,1,8
01/26/2015 12:00:00 AM,Solo daños,Choque,0,0,1,11
01/26/2015 12:00:00 AM,Solo daños,Choque,0,0,1,58
01/26/2015 12:00:00 AM,Solo daños,Choque,0,0,1,42
01/26/2015 12:00:00 AM,Solo daños,Choque,0,0,1,17
01/26/2015 12:00:00 AM,Solo daños,Choque,0,0,1,23
01/26/2015 12:00:00 AM,Con heridos,Atropello,1,0,1,74
01/26/2015 12:00:00 AM,Solo daños,Choque,0,0,1,4
01/26/2015 12:00:00 AM,Solo daños,Choque,0,0,1,44
01/26/2015 12:00:00 AM,Con muertos,Choque,1,1,1,67
01/27/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/27/2015 12:00:00 AM,Solo daños,Choque,0,0,1,12
01/27/2015 12:00:00 AM,Solo daños,Choque,0,0,1,83
01/27/2015 12:00:00 AM,Solo daños,Choque,0,0,1,19
01/27/2015 12:00:00 AM,Solo daños,Choque,0,0,1,2
01/27/2015 12:00:00 AM,Solo daños,Choque,0,0,1,77
01/27/2015 12:00:00 AM,Solo daños,Choque,0,0,1,28
01/27/2015 12:00:00 AM,Solo daños,Choque,0,0,1,60
01/27/2015 12:00:00 AM,Solo daños,Choque,0,0,1,27
01/27/2015 12:00:00 AM,Solo daños,Choque,0,0,1,65
01/27/2015 12:00:00 AM,Solo daños,Choque,0,0,1,39
01/27/2015 12:00:00 AM,Solo daños,Choque,0,0,1,35
01/28/2015 12:00:00 AM,Solo daños,Choque,0,0,1,36
01/28/2015 12:00:00 AM,Solo daños,Choque,0,0,1,52
01/28/2015 12:00:00 AM,Solo daños,Choque,0,0,1,44
01/28/2015 12:00:00 AM,Con heridos,Choque,2,0,1,20
01/28/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/28/2015 12:00:00 AM,Solo daños,Choque,0,0,1,72
01/28/2015 12:00:00 AM,Solo daños,Choque,0,0,1,2
01/28/2015 12:00:00 AM,Solo daños,Volcamiento,0,0,1,29
01/28/2015 12:00:00 AM,Solo daños,Choque,0,0,1,32
01/28/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/28/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/28/2015 12:00:00 AM,Solo daños,Choque,0,0,1,66
01/28/2015 12:00:00 AM,Solo daños,Choque,0,0,1,76
01/28/2015 12:00:00 AM,Solo daños,Choque,0,0,1,55
01/28/2015 12:00:00 AM,Con heridos,Choque,1,0,1,30
01/28/2015 12:00:00 AM,Solo daños,Choque,0,0,1,27
01/28/2015 12:00:00 AM,Solo daños,Choque,0,0,1,65
01/29/2015 12:00:00 AM,Con heridos,Choque,1,0,1,9
01/29/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/29/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/29/2015 12:00:00 AM,Con heridos,Choque,1,0,1,30
01/29/2015 12:00:00 AM,Solo daños,Choque,0,0,1,75
01/29/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/29/2015 12:00:00 AM,Solo daños,Choque,0,0,1,44
01/29/2015 12:00:00 AM,Solo daños,Choque,0,0,1,53
01/29/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/30/2015 12:00:00 AM,Solo daños,Choque,0,0,1,50
01/30/2015 12:00:00 AM,Solo daños,Choque,0,0,1,64
01/30/2015 12:00:00 AM,Con heridos,Choque,2,0,1,30
01/30/2015 12:00:00 AM,Solo daños,Choque,0,0,1,48
01/30/2015 12:00:00 AM,Solo daños,Choque,0,0,1,36
01/30/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/30/2015 12:00:00 AM,Con heridos,Choque,1,0,1,67
01/30/2015 12:00:00 AM,Solo daños,Choque,0,0,1,58
01/30/2015 12:00:00 AM,Solo daños,Choque,0,0,1,18
01/30/2015 12:00:00 AM,Solo daños,Choque,0,0,1,45
01/30/2015 12:00:00 AM,Solo daños,Choque,0,0,1,55
01/30/2015 12:00:00 AM,Solo daños,Choque,0,0,1,14
01/30/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/30/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/30/2015 12:00:00 AM,Solo daños,Choque,0,0,1,63
01/30/2015 12:00:00 AM,Solo daños,Choque,0,0,1,45
01/30/2015 12:00:00 AM,Solo daños,Choque,0,0,1,42
01/30/2015 12:00:00 AM,Solo daños,Choque,0,0,1,17
01/30/2015 12:00:00 AM,Solo daños,Choque,0,0,1,21
01/31/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/31/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/31/2015 12:00:00 AM,Solo daños,Choque,0,0,1,6
01/31/2015 12:00:00 AM,Solo daños,Choque,0,0,1,30
01/31/2015 12:00:00 AM,Solo daños,Choque,0,0,1,66
01/31/2015 12:00:00 AM,Solo daños,Choque,0,0,1,70
01/31/2015 12:00:00 AM,Solo daños,Choque,0,0,1,81
01/31/2015 12:00:00 AM,Solo daños,Choque,0,0,1,33
